 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),3.375 ms * *
18,* * *
21,* * *
 1,* * *
18,* * *
21,* * *
22,Planetlab2.CS.UCLA.EDU (131.179.150.72),79.358 ms,79.371 ms *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),5.502 ms,5.515 ms *
 3,* * xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.605 ms
18,* * *
21,* * *
 1,* * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),5.094 ms,5.072 ms *
 3,* * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.371 ms,4.401 ms *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.553 ms * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.056 ms * *
18,* * *
21,* * *
22,Planetlab2.CS.UCLA.EDU (131.179.150.72),79.396 ms * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),3.630 ms * *
 3,* xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.482 ms *
18,* * *
21,* * *
18,* * *
21,* * *
 1,* * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.531 ms * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),3.422 ms * *
18,* * *
21,* * *
 1,* * *
 3,* * xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.542 ms
18,* * *
21,* * *
22,Planetlab2.CS.UCLA.EDU (131.179.150.72),79.393 ms,79.392 ms *
 1,* * *
 3,* * xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.519 ms
18,* * *
21,* * *
 1,* * *
 3,* * xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.529 ms
18,* * *
21,* * *
22,Planetlab2.CS.UCLA.EDU (131.179.150.72),79.151 ms,79.166 ms *
18,* * *
21,* * *
22,Planetlab2.CS.UCLA.EDU (131.179.150.72),79.388 ms,79.171 ms *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),3.422 ms * *
 3,* xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.549 ms *
18,* * *
21,* * *
22,Planetlab2.CS.UCLA.EDU (131.179.150.72),79.406 ms,79.348 ms *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.070 ms * *
 3,* * *
18,* * *
21,* * *
22,Planetlab2.CS.UCLA.EDU (131.179.150.72),79.151 ms,79.172 ms *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),5.104 ms,5.092 ms *
18,* * *
21,* * *
22,Planetlab2.CS.UCLA.EDU (131.179.150.72),79.174 ms * *
 1,* * *
 3,* * *
18,* * *
21,* * *
22,Planetlab2.CS.UCLA.EDU (131.179.150.72),79.384 ms * *
