UC1,UN,04-25-2017,02:17,Running
UC1,PN,04-25-2017,02:17,Running
UC2,UN,04-25-2017,02:17,Running
UC2,PN,04-25-2017,02:17,Running
TA1,UN,04-25-2017,18:10,Running
TA1,PN,04-25-2017,18:10,Running
TA2,UN,04-25-2017,18:10,Running
TA2,PN,04-25-2017,18:10,Running
TA3,UN,04-25-2017,18:10,Running
TA3,PN,04-25-2017,18:10,Running
TP1,UN,04-25-2017,18:10,Running
TP1,PN,04-25-2017,18:10,Running
TP2,UN,04-25-2017,18:10,Running
TP2,PN,04-25-2017,18:10,Running
TP3,UN,04-25-2017,18:10,Running
TP3,PN,04-25-2017,18:10,Running
UU1,UN,04-25-2017,18:10,Running
UU1,PN,04-25-2017,18:10,Running
UU2,UN,04-25-2017,18:10,Running
UU2,PN,04-25-2017,18:10,Running
UU3,UN,04-25-2017,18:10,Running
UU3,PN,04-25-2017,18:10,Running
UU4,UN,04-25-2017,18:10,Running
UU4,PN,04-25-2017,18:10,Running
UC1,UN,04-25-2017,18:10,Running
UC1,PN,04-25-2017,18:10,Running
UC2,UN,04-25-2017,18:10,Running
UC2,PN,04-25-2017,18:10,Running
